Category,Book Title,UPC,Price,ISBN_13,ISBN_10,ISBN_Source,ISBN_Status
Sequential Art,The Complete Maus (Maus #1-2),3301af038a720587,Â£10.64,9780679406419,0679406417,google_books,fallback_used
Add a comment,The Communist Manifesto,18b4545a5ed15581,Â£14.76,9780671678814,0671678817,google_books,fallback_used
Religion,The Bhagavad Gita,f3a0b8c835129558,Â£57.49,9781400851973,1400851971,google_books,fallback_used
Fiction,The Bette Davis Club,dfb0849016bc122c,Â£30.66,9781503951075,1503951073,google_books,fallback_used
Young Adult,The Art of Not Breathing,5bc1fbccfbf2355c,Â£40.83,9781474919265,147491926X,google_books,fallback_used
Default,Taking Shots (Assassins #1),a7eef9d6795422c1,Â£18.88,9781105568770,1105568776,google_books,fallback_used
Historical Fiction,Starlark,e25164e5b3fe208b,Â£25.83,9788197223914,8197223912,google_books,fallback_used
Sequential Art,"Skip Beat!, Vol. 01 (Skip Beat! #1)",2ac720f76384c57e,Â£42.12,9781421574486,1421574489,google_books,fallback_used
Default,Shatter Me (Shatter Me #1),9ed7090d8fa690b0,Â£42.40,9780063228320,0063228327,google_books,fallback_used
Fantasy,Shadow Rites (Jane Yellowrock #10),229cd6564bf0dce4,Â£21.72,9781101636251,1101636254,google_books,fallback_used
Sports and Games,Settling the Score (The Summer Games #1),132adf7335bb384a,Â£44.91,9781530771622,1530771625,google_books,fallback_used
Sequential Art,"Saga, Volume 1 (Saga (Collected Editions) #1)",4f64568dfefa3ce7,Â£28.48,9781506715896,1506715893,google_books,fallback_used
Romance,"Rhythm, Chord & Malykhin",9efb397067eb7e8a,Â£28.34,9781609747831,1609747836,google_books,fallback_used
Default,Paradise Lost (Paradise #1),849db7ab7f4a640c,Â£24.96,9780872206724,0872206726,google_books,fallback_used
Sequential Art,"Paper Girls, Vol. 1 (Paper Girls #1-5)",bcbcbcf0f6ed196f,Â£21.71,9781534309340,1534309349,google_books,fallback_used
Sequential Art,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",326825e02a198cf6,Â£29.87,9781421544014,1421544016,google_books,fallback_used
Default,On the Road (Duluoz Legend),9ff997ab15713e53,Â£32.36,9781107184459,1107184452,google_books,fallback_used
Music,Old Records Never Die: One Man's Quest for His Vinyl and His Past,a1985630339f4b3d,Â£55.66,9780698168046,0698168046,google_books,fallback_used
Fantasy,Myriad (Prentor #1),63e20a0f98218a87,Â£58.75,9781478384960,1478384964,google_books,fallback_used
Romance,My Perfect Mistake (Over the Top #1),fd78f89878479f56,Â£38.92,9781324030843,1324030844,google_books,fallback_used
Sequential Art,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",35a60467893aa168,Â£39.39,9781496827036,1496827031,google_books,fallback_used
Philosophy,Meditations,4f19709e47883df5,Â£25.89,9786232422155,6232422155,google_books,fallback_used
Childrens,Matilda,1053fb7ee17a1f33,Â£28.34,9780593203378,0593203372,google_books,fallback_used
Historical Fiction,Lost Among the Living,d510567580c8be52,Â£27.70,9780451476197,0451476190,google_books,fallback_used
Add a comment,Lord of the Flies,71a6471bbdac21d9,Â£24.89,9780399529207,0399529209,google_books,fallback_used
Romance,Listen to Me (Fusion #1),6e712ea24e77bd96,Â£58.99,9780062434777,0062434772,google_books,fallback_used
Fiction,Kitchens of the Great Midwest,06f6a57a6d532844,Â£57.20,9780698196513,0698196511,google_books,fallback_used
Default,Jane Eyre,8d390a1fc3133d06,Â£38.43,9780785239475,0785239472,google_books,fallback_used
Romance,Imperfect Harmony,f28f7299d38c0932,Â£34.74,9780709034414,0709034415,google_books,fallback_used
Sports and Games,Icing (Aces Hockey #2),3455b45888fb5053,Â£40.44,9781101887202,1101887206,google_books,fallback_used
Sequential Art,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",6fe02600f322a0a9,Â£45.24,9781302367749,1302367749,google_books,fallback_used
Science Fiction,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),6717a70913b3db79,Â£34.96,9780593954775,0593954777,google_books,fallback_used
Sequential Art,"Giant Days, Vol. 1 (Giant Days #1-4)",eb0fe24bbc845ecc,Â£56.76,9781608869947,1608869946,google_books,fallback_used
Sequential Art,"Fruits Basket, Vol. 1 (Fruits Basket #1)",72e6fbf4f6382557,Â£40.28,9781975358273,1975358279,google_books,fallback_used
Default,Frankenstein,a492f49a3e2b6a71,Â£38.00,9780486784755,0486784754,google_books,fallback_used
Music,Forever Rockers (The Rocker #12),e564c3f1a93ccf2e,Â£28.80,9781789536195,1789536197,google_books,fallback_used
Nonfiction,"Eat, Pray, Love",df56868afd166557,Â£51.32,9781101010914,1101010916,google_books,fallback_used
Religion,Choosing Our Religion: The Spiritual Lives of America's Nones,a812f6969ddf3e39,Â£28.42,9780199341221,0199341222,google_books,fallback_used
Childrens,Charlie and the Chocolate Factory (Charlie Bucket #1),1774749f2cee292f,Â£22.85,9780140868715,0140868712,google_books,fallback_used
Romance,Charity's Cross (Charles Towne Belles #4),a96404cb928895f3,Â£41.24,9780997167115,0997167114,google_books,fallback_used
Womens Fiction,Bridget Jones's Diary (Bridget Jones #1),a2b4b685dfa94733,Â£29.82,9781529057089,1529057086,google_books,fallback_used
Romance,Bounty (Colorado Mountain #7),abc0b15f2c907ff0,Â£37.26,9780692630389,0692630384,google_books,fallback_used
Mystery,Blood Defense (Samantha Brinkman #1),95cdfd514098c38b,Â£20.30,9781522614630,152261463X,google_books,fallback_used
Sequential Art,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",099fae4a0705d63b,Â£34.65,9781421543642,1421543648,google_books,fallback_used
Philosophy,Beyond Good and Evil,08672cd59171d5e4,Â£43.38,9780521779135,0521779138,google_books,fallback_used
Sequential Art,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",bfd5e1701c862ac3,Â£57.06,9781647293697,1647293693,google_books,fallback_used
Historical Fiction,A Spy's Devotion (The Regency Spies of London #1),19fec36a1dfb4c16,Â£16.97,9781503950511,1503950514,google_books,fallback_used
Mystery,1st to Die (Women's Murder Club #1),f684a82adc49f011,Â£53.98,9780606277747,0606277749,google_books,fallback_used
Travel,"1,000 Places to See Before You Die",228ba5e7577e1d49,Â£26.08,9780761148296,0761148299,google_books,fallback_used
